gender,gender_binary,age,weight(kg),height(m),BMI,BMR,calories_to_maintain_weight,activity_level,ideal_weight
F,0,43,92.59839563,1.631274059,34.79762488,1619.161,2752.5737,1.7,58.54321122
M,1,43,89.45703945,1.632255583,33.57671432,1815.289,2359.8757,1.3,58.61368234
M,1,43,92.20903411,1.632752845,34.5885674,1853.24,2223.888,1.2,58.64940076
M,1,43,89.84725507,1.631705843,33.74590474,1820.36,2366.468,1.3,58.57420708
F,0,43,94.29253412,1.632602989,35.37660343,1635.651,2126.3463,1.3,58.63863543
F,0,43,91.10934446,1.630758667,34.25969807,1604.779,2086.2127,1.3,58.50622426
F,0,43,89.40962049,1.630954856,33.61246564,1588.495,2065.0435,1.3,58.52030233
F,0,43,90.07627971,1.63213703,33.81405111,1595.096,2073.6248,1.3,58.60516826
M,1,43,89.11442811,1.631130158,33.49429103,1810.033,2353.0429,1.3,58.53288303
M,1,43,92.39269002,1.633109376,34.64232787,1855.935,2783.9025,1.5,58.67501715
F,0,43,93.94221172,1.63120048,35.30580351,1632.049,1958.4588,1.2,58.53793013
M,1,43,91.9925846,1.631452302,34.56241327,1849.625,2219.55,1.2,58.5560055
M,1,43,92.700256,1.631183947,34.8397521,1859.185,2788.7775,1.5,58.53674352
M,1,43,89.7098524,1.631612974,33.69813315,1818.431,2182.1172,1.2,58.56753973
F,0,43,93.48817615,1.631289871,35.13131517,1627.706,2441.559,1.5,58.54434615
F,0,43,92.01877102,1.631813889,34.55693196,1613.689,2097.7957,1.3,58.5819645
M,1,43,91.76547862,1.631811346,34.4619174,1846.693,2216.0316,1.2,58.58178192
F,0,43,93.49632717,1.631249854,35.136102,1627.777,2441.6655,1.5,58.5414739
M,1,43,90.23622251,1.632693474,33.85100701,1826.183,2191.4196,1.2,58.64513556
M,1,43,94.25511312,1.632460654,35.36873067,1881.125,2445.4625,1.3,58.62841131
M,1,43,90.08666586,1.630966255,33.86651925,1823.27,2187.924,1.2,58.52112035
F,0,43,93.1793213,1.631763173,34.99494281,1624.821,2437.2315,1.5,58.57832316
M,1,43,93.52404992,1.631790052,35.12325387,1870.775,2806.1625,1.5,58.58025302
M,1,43,92.06143723,1.63303426,34.5213013,1851.359,2406.7667,1.3,58.66961968
M,1,43,93.65372978,1.632770314,35.12973603,1873.041,2434.9533,1.3,58.65065576
M,1,43,89.59054467,1.632302087,33.62490802,1817.142,2180.5704,1.2,58.61702227
M,1,43,92.51853933,1.631457267,34.75980746,1856.833,2413.8829,1.3,58.55636191
M,1,43,89.40679261,1.633037469,33.52572795,1814.992,2359.4896,1.3,58.66985025
M,1,43,92.20390534,1.631165317,34.65399902,1852.376,2408.0888,1.3,58.53540641
F,0,43,88.86213552,1.632486724,33.34397948,1583.499,2058.5487,1.3,58.63028389
F,0,43,93.91178214,1.630821788,35.31076056,1631.693,2447.5395,1.5,58.51075349
M,1,43,91.65648967,1.631632499,34.42853367,1845.11,2398.643,1.3,58.56894146
M,1,43,90.04405588,1.631819716,33.81510159,1823.113,2187.7356,1.2,58.58238288
F,0,43,93.46134736,1.630982842,35.13445759,1627.396,2766.5732,1.7,58.52231068
M,1,43,91.46646421,1.631596965,34.35865173,1842.489,2210.9868,1.2,58.56639044
F,0,43,92.490298,1.631404667,34.75143782,1618.146,2750.8482,1.7,58.55258613
F,0,43,92.9867622,1.63111196,34.95051515,1622.862,2109.7206,1.3,58.53157697
F,0,43,89.03705428,1.630875438,33.47566393,1584.905,2060.3765,1.3,58.51460327
M,1,43,93.52763123,1.632044754,35.11363637,1870.951,2806.4265,1.5,58.59854174
F,0,43,93.97658172,1.631351308,35.31219002,1632.405,2122.1265,1.3,58.54875598
F,0,43,94.01600009,1.632304399,35.28575935,1632.945,2449.4175,1.5,58.61718832
M,1,43,91.18161337,1.631983568,34.23542384,1838.78,2206.536,1.2,58.59414806
M,1,43,93.38118309,1.630825794,35.1110832,1868.335,2428.8355,1.3,58.51104095
F,0,43,90.84932916,1.631701883,34.1224413,1602.443,2403.6645,1.5,58.57392277
M,1,43,91.77431094,1.631298549,34.48690596,1846.557,2400.5241,1.3,58.54496903
M,1,43,93.10894097,1.630815581,35.00915936,1864.6,2796.9,1.5,58.5103081
F,0,43,94.39713536,1.632255068,35.43094726,1636.596,2782.2132,1.7,58.61364535
F,0,43,92.47095472,1.631664049,34.73312444,1618.004,2427.006,1.5,58.57120651
F,0,43,93.9181981,1.632218762,35.25275156,1631.992,2121.5896,1.3,58.61103791
M,1,43,92.26942672,1.632658921,34.61520364,1854.021,2224.8252,1.2,58.64265335
M,1,43,91.18021038,1.632224691,34.224783,1838.881,2758.3215,1.5,58.61146372
M,1,43,89.7838031,1.631706427,33.72204854,1819.491,2365.3383,1.3,58.57424901
M,1,43,90.626435,1.631332785,34.0541283,1830.849,2197.0188,1.2,58.54742642
F,0,43,89.27828268,1.632762104,33.48883225,1587.541,2381.3115,1.5,58.65006594
F,0,43,90.85012733,1.631365554,34.13681231,1602.393,2403.5895,1.5,58.54977856
F,0,43,93.38970073,1.631875625,35.06912035,1626.86,2114.918,1.3,58.58639722
F,0,43,89.82649594,1.630835658,33.77412148,1592.476,2070.2188,1.3,58.51174875
F,0,43,93.59438109,1.632655391,35.11241684,1628.957,2769.2269,1.7,58.64239977
M,1,43,89.92466716,1.632953395,33.72339265,1822.045,2368.6585,1.3,58.66380939
M,1,43,92.18729927,1.632547791,34.58910181,1852.84,2408.692,1.3,58.63467038
F,0,43,93.11214266,1.632886944,34.92159631,1624.367,2436.5505,1.5,58.65903498
F,0,43,92.65134825,1.632358719,34.77126871,1619.854,2753.7518,1.7,58.62108972
F,0,43,94.2678554,1.63269252,35.36346574,1635.429,2780.2293,1.7,58.64506703
F,0,43,92.62056859,1.63111575,34.81271382,1619.347,2752.8899,1.7,58.53184898
F,0,43,89.71327021,1.632325518,33.67000242,1591.643,2069.1359,1.3,58.61870513
F,0,43,92.97549849,1.631685054,34.9217376,1622.851,2109.7063,1.3,58.57271454
M,1,43,90.83189898,1.630821805,34.15272608,1833.408,2750.112,1.5,58.51075471
F,0,43,91.06891891,1.630807706,34.24243745,1604.399,2085.7187,1.3,58.50974303
F,0,43,91.66459457,1.632304806,34.40322085,1610.372,2415.558,1.5,58.61721755
M,1,43,93.20353499,1.630770414,35.04666821,1865.874,2798.811,1.5,58.50706715
F,0,43,94.23157568,1.6320549,35.37748257,1634.972,2779.4524,1.7,58.59927033
F,0,43,89.95983991,1.632188612,33.76820588,1593.987,2390.9805,1.5,58.60887263
F,0,43,91.67352581,1.632025771,34.4183392,1610.41,2093.533,1.3,58.59717858
F,0,43,92.64382745,1.63259391,34.75842945,1619.822,2753.6974,1.7,58.63798325
M,1,43,92.59927132,1.632422301,34.74901758,1858.421,2415.9473,1.3,58.62565651
M,1,43,92.84305058,1.632675941,34.82967447,1861.888,2792.832,1.5,58.64387602
F,0,43,89.90944778,1.632405212,33.74033459,1593.54,2390.31,1.5,58.62442908
M,1,43,89.68223855,1.63110748,33.70864393,1817.8,2363.14,1.3,58.53125545
M,1,43,91.36377054,1.632771377,34.27072229,1841.669,2394.1697,1.3,58.65073213
F,0,43,93.29625576,1.632887153,34.99063872,1626.135,1951.362,1.2,58.65905
F,0,43,92.70360764,1.631604171,34.82306726,1620.227,2754.3859,1.7,58.56690776
M,1,43,91.12220393,1.632043685,34.21059727,1837.996,2205.5952,1.2,58.59846497
M,1,43,90.94885936,1.631627731,34.16292918,1835.413,2753.1195,1.5,58.56859916
M,1,43,94.2637057,1.630738241,35.44671534,1880.382,2444.4966,1.3,58.50475863
M,1,43,93.02723415,1.632779803,34.89433045,1864.463,2237.3556,1.2,58.65133747
M,1,43,89.76385731,1.631773171,33.71179909,1819.251,2365.0263,1.3,58.579041
M,1,43,91.94021674,1.632235504,34.50959659,1849.299,2773.9485,1.5,58.61224029
M,1,43,93.05579801,1.632566929,34.914148,1864.748,2424.1724,1.3,58.63604511
F,0,43,94.22948569,1.63103908,35.42077725,1634.78,2452.17,1.5,58.52634657
F,0,43,92.50391833,1.631891629,34.73581555,1618.359,2751.2103,1.7,58.58754635
F,0,43,89.13442734,1.632722977,33.4364737,1586.153,2379.2295,1.5,58.64725503
M,1,43,93.92230001,1.632315412,35.25011653,1876.493,2439.4409,1.3,58.61797929
M,1,43,93.28275089,1.631790882,35.03259762,1867.469,2240.9628,1.2,58.58031262
M,1,43,89.9499171,1.631277928,33.80219071,1821.553,2185.8636,1.2,58.54348892
M,1,43,92.25037521,1.631868574,34.6415873,1853.364,2224.0368,1.2,58.58589094
M,1,43,93.53595513,1.631150948,35.1552572,1870.618,2805.927,1.5,58.53437513
M,1,43,91.28038494,1.633131881,34.22432953,1840.707,2392.9191,1.3,58.6766343
F,0,43,91.61980228,1.632510496,34.377745,1609.977,2414.9655,1.5,58.63199143
M,1,43,90.11352764,1.630819874,33.88269923,1823.565,2188.278,1.2,58.51061615
F,0,43,93.32181248,1.631061527,35.07861817,1626.07,2113.891,1.3,58.52795751
M,1,43,89.23293047,1.630837707,33.55086077,1811.51,2354.963,1.3,58.51189578
F,0,43,92.5622231,1.632484813,34.73245462,1619.02,2752.334,1.7,58.63014662
F,0,43,92.20592838,1.631711932,34.63154494,1615.468,2100.1084,1.3,58.57464424
M,1,43,90.7755906,1.632437011,34.06404502,1833.444,2750.166,1.5,58.62671309
F,0,43,91.92470475,1.630753522,34.56651476,1612.605,2096.3865,1.3,58.50585509
M,1,43,92.04621122,1.630847175,34.60822978,1850.057,2220.0684,1.2,58.51257518
M,1,43,90.70430009,1.632550433,34.03256351,1832.524,2199.0288,1.2,58.63486016
F,0,43,92.06953387,1.63141461,34.59292219,1614.108,2098.3404,1.3,58.55329985
M,1,43,91.34377452,1.632867289,34.25919671,1841.443,2393.8759,1.3,58.65762284
M,1,43,92.82729795,1.631959855,34.85433224,1861.314,2419.7082,1.3,58.5924453
F,0,43,92.62330343,1.632968893,34.73477119,1619.688,2105.5944,1.3,58.66492292
F,0,43,89.87011206,1.632937685,33.70358198,1593.252,2389.878,1.5,58.66268063
M,1,43,90.38684801,1.631835632,33.94317147,1827.818,2376.1634,1.3,58.58352566
M,1,43,89.82347445,1.633109968,33.67898472,1820.737,2366.9581,1.3,58.67505969
M,1,43,91.59029074,1.632373787,34.37242821,1844.574,2397.9462,1.3,58.62217197
F,0,43,90.14828345,1.631572836,33.86448922,1595.691,2074.3983,1.3,58.56465822
M,1,43,94.56136787,1.630746145,35.55830289,1884.464,2449.8032,1.3,58.50532577
M,1,43,90.64712748,1.632085648,34.03048625,1831.508,2380.9604,1.3,58.60147837
F,0,43,94.06687657,1.631275514,35.34940344,1633.259,2449.8885,1.5,58.54331566
F,0,43,91.36296777,1.633017926,34.26007382,1607.598,2411.397,1.5,58.66844603
M,1,43,92.17328746,1.632912336,34.56840469,1852.83,2223.396,1.2,58.66085934
M,1,43,91.41723329,1.633022988,34.28021026,1842.528,2211.0336,1.2,58.66880975
F,0,43,93.80648027,1.632547401,35.19664286,1630.975,2446.4625,1.5,58.63464236
M,1,43,93.89811149,1.631500424,35.27625518,1875.754,2438.4802,1.3,58.55945994
F,0,43,92.86940762,1.632403267,34.85120228,1621.955,2757.3235,1.7,58.62428937
F,0,43,92.03660797,1.631778281,34.56513898,1613.854,2420.781,1.5,58.57940788
M,1,43,89.59788673,1.631486033,33.66131253,1816.834,2180.2008,1.2,58.55842687
F,0,43,91.05249757,1.632535919,34.16381584,1604.535,2085.8955,1.3,58.63381759
M,1,43,91.40201743,1.632748704,34.28602095,1842.182,2210.6184,1.2,58.64910327
M,1,43,93.58272837,1.632379594,35.11990953,1871.873,2807.8095,1.5,58.62258906
F,0,43,88.95282368,1.63267605,33.370268,1584.402,2059.7226,1.3,58.64388385
M,1,43,93.20824776,1.631593266,35.01309768,1866.35,2426.255,1.3,58.56612488
F,0,43,90.46637448,1.633196623,33.91643832,1599.021,2398.5315,1.5,58.68128661
F,0,43,93.89901594,1.632036373,35.25342962,1631.777,1958.1324,1.2,58.5979399
F,0,43,91.77908579,1.631651243,34.47379187,1611.36,2417.04,1.5,58.57028713
F,0,43,92.22857927,1.632521218,34.60571683,1615.823,2100.5699,1.3,58.6327616
F,0,43,89.37679389,1.632831231,33.52294576,1588.499,2382.7485,1.5,58.65503224
F,0,43,92.91475983,1.63202277,34.88448223,1622.326,2109.0238,1.3,58.59696308
F,0,43,92.03846197,1.63084225,34.60552518,1613.712,2420.568,1.5,58.51222178
F,0,43,93.34872143,1.630941865,35.09388205,1626.308,1951.5696,1.2,58.51937007
F,0,43,90.83713694,1.633163768,34.05680986,1602.574,2083.3462,1.3,58.67892565
M,1,43,89.14270871,1.632806157,33.43617334,1811.258,2173.5096,1.2,58.65323082
F,0,43,93.49337758,1.632991359,35.06009399,1628.045,2116.4585,1.3,58.66653713
F,0,43,91.611813,1.631778306,34.40560253,1609.776,2092.7088,1.3,58.57940968
F,0,43,92.76795563,1.632933191,34.79053866,1621.071,2107.3923,1.3,58.66235774
F,0,43,92.56885877,1.630948029,34.80043439,1618.822,2428.233,1.5,58.51981241
M,1,43,93.74454063,1.63209538,35.19288857,1873.948,2248.7376,1.2,58.60217725
F,0,43,94.01193998,1.632533832,35.27431871,1632.945,2122.8285,1.3,58.63366768
M,1,43,91.7787195,1.632519013,34.43701487,1847.228,2770.842,1.5,58.63260321
F,0,43,91.38443165,1.633086367,34.26525029,1607.815,2090.1595,1.3,58.67336381
M,1,43,89.39284208,1.632126765,33.55791516,1814.345,2177.214,1.2,58.60443109
F,0,43,92.10177563,1.633171611,34.53061863,1614.716,2422.074,1.5,58.67948924
F,0,43,93.77412311,1.631385619,35.23463303,1630.467,1956.5604,1.2,58.55121883
F,0,43,94.45503789,1.630981814,35.50805544,1636.935,2782.7895,1.7,58.52223691
M,1,43,89.58017047,1.632418598,33.61621529,1817.058,2362.1754,1.3,58.62539054
M,1,43,91.72350158,1.630861272,34.48629878,1845.643,2214.7716,1.2,58.51358675
F,0,43,92.45247028,1.631540633,34.73143533,1617.806,2750.2702,1.7,58.56234642
F,0,43,94.3830094,1.633139823,35.3872719,1636.611,2454.9165,1.5,58.67720499
F,0,43,92.47755771,1.632354788,34.70621372,1618.185,2750.9145,1.7,58.62080739
M,1,43,92.25599737,1.631387658,34.66412672,1853.201,2779.8015,1.5,58.55136519
F,0,43,91.91117124,1.63221383,34.49961066,1612.724,2419.086,1.5,58.61068371
F,0,43,93.75697585,1.631792742,35.21061385,1630.372,2771.6324,1.7,58.58044616
F,0,43,93.66599326,1.631591193,35.18513631,1629.464,2444.196,1.5,58.56597606
F,0,43,92.94553867,1.632332704,34.88278773,1622.674,2434.011,1.5,58.61922124
F,0,43,90.07448786,1.631559123,33.83733645,1594.98,2392.47,1.5,58.56367378
M,1,43,93.12465062,1.632690262,34.93470268,1865.753,2798.6295,1.5,58.64490482
F,0,43,94.21599825,1.632750988,35.34148091,1634.941,2452.4115,1.5,58.64926735
F,0,43,94.48747357,1.631165134,35.51226535,1637.278,1964.7336,1.2,58.53539328
M,1,43,91.19203509,1.632253346,34.22801965,1839.058,2206.8696,1.2,58.61352168
F,0,43,91.46739415,1.632525895,34.31991068,1608.516,2412.774,1.5,58.63309755
M,1,43,89.82447771,1.63217906,33.71778965,1820.285,2366.3705,1.3,58.60818665
F,0,43,94.34829311,1.631925186,35.42693313,1636.071,2126.8923,1.3,58.58995588
F,0,43,92.57562076,1.631791991,34.76698564,1619.031,2104.7403,1.3,58.58039224
M,1,43,94.28830576,1.632931149,35.36080024,1881.815,2822.7225,1.5,58.66221102
M,1,43,92.48199734,1.631612049,34.73948636,1856.409,2784.6135,1.5,58.56747333
M,1,43,91.38845789,1.630787211,34.36344964,1841.015,2761.5225,1.5,58.50827241
M,1,43,89.53727492,1.633061893,33.57365186,1816.792,2180.1504,1.2,58.67160522
F,0,43,94.52067397,1.632582662,35.46307984,1637.838,1965.4056,1.2,58.63717526
F,0,43,92.69367704,1.632695988,34.77278373,1620.318,2430.477,1.5,58.64531616
M,1,43,93.37725576,1.630798628,35.11077628,1868.268,2241.9216,1.2,58.50909163
M,1,43,91.69577362,1.633139573,34.37974998,1846.402,2400.3226,1.3,58.67718703
M,1,43,92.74656548,1.631223473,34.85546746,1859.84,2789.76,1.5,58.53958042
M,1,43,92.62648757,1.632134107,34.77150713,1858.65,2416.245,1.3,58.60495835
F,0,43,90.61477022,1.632809318,33.98819125,1600.379,2080.4927,1.3,58.65345792
M,1,43,94.47179206,1.63310012,35.42228169,1884.414,2826.621,1.5,58.67435204
F,0,43,92.49622688,1.631668704,34.74241871,1618.247,2751.0199,1.7,58.57154071
M,1,43,88.93040157,1.633056022,33.3463333,1808.475,2170.17,1.2,58.67118336
M,1,43,93.58523124,1.631278238,35.16828843,1871.357,2245.6284,1.2,58.54351117
F,0,43,93.87132583,1.631818843,35.25243046,1631.474,2120.9162,1.3,58.5823202
F,0,43,91.57968851,1.63174878,34.3947826,1609.462,2092.3006,1.3,58.57728978
F,0,43,94.2781588,1.632291366,35.38471692,1635.46,2126.098,1.3,58.61625228
F,0,43,89.8365055,1.633030582,33.68714567,1592.946,2389.419,1.5,58.6693554
F,0,43,89.44118902,1.630982222,33.62320507,1588.802,2383.203,1.5,58.52226619
M,1,43,93.48304888,1.632777791,35.06539208,1870.707,2806.0605,1.5,58.65119293
M,1,43,93.40834283,1.632171127,35.06342093,1869.38,2430.194,1.3,58.60761693
M,1,43,91.1409668,1.632593256,34.19460844,1838.528,2757.792,1.5,58.63793627
M,1,43,93.76255364,1.631500368,35.22533034,1873.897,2248.6764,1.2,58.55945592
F,0,43,93.23740102,1.632109409,35.00190019,1625.438,1950.5256,1.2,58.6031847
F,0,43,91.30275623,1.632813388,34.24607339,1606.985,2089.0805,1.3,58.65375032
M,1,43,91.52446862,1.631368804,34.39005811,1843.17,2764.755,1.5,58.55001184
F,0,43,91.00556674,1.631227862,34.20099153,1603.862,2085.0206,1.3,58.53989543
M,1,43,90.81973244,1.631039352,34.13904273,1833.35,2200.02,1.2,58.52636609
M,1,43,91.589835,1.631557708,34.40665064,1844.16,2766.24,1.5,58.5635722
M,1,43,93.44665628,1.631052412,35.12593815,1869.345,2430.1485,1.3,58.52730336
M,1,43,91.07298702,1.631476917,34.21587997,1837.038,2388.1494,1.3,58.55777248
M,1,43,93.67361207,1.632987171,35.12786226,1873.422,2435.4486,1.3,58.66623621
F,0,43,93.86884263,1.63171307,35.25606827,1631.432,2120.8616,1.3,58.57472594
F,0,43,89.34859362,1.631313393,33.57476006,1587.97,2381.955,1.5,58.5460345
M,1,43,93.25525446,1.631685073,35.02681353,1867.04,2427.152,1.3,58.5727159
F,0,43,93.63886775,1.632724892,35.12611557,1629.396,1955.2752,1.2,58.64739261
F,0,43,92.51520812,1.631617846,34.75171456,1618.421,2427.6315,1.5,58.5678895
F,0,43,89.26240804,1.632094467,33.51027666,1587.275,2380.9125,1.5,58.60211168
F,0,43,93.66501372,1.63150053,35.18867891,1629.439,2444.1585,1.5,58.55946755
F,0,43,93.13296797,1.6310704,35.0072528,1624.258,2111.5354,1.3,58.52859429
M,1,43,89.20811374,1.631797721,33.50207541,1811.65,2173.98,1.2,58.58080365
M,1,43,89.9619195,1.63085858,33.82408894,1821.508,2367.9604,1.3,58.51339358
F,0,43,89.9829971,1.63133848,33.81211156,1594.064,2072.2832,1.3,58.5478352
M,1,43,92.88113114,1.631779796,34.88224213,1861.961,2420.5493,1.3,58.57951666
F,0,43,92.84685102,1.631427725,34.88441962,1621.572,2432.358,1.5,58.55424128
M,1,43,90.32987978,1.631685182,33.92803386,1826.962,2375.0506,1.3,58.57272373
M,1,43,92.67132255,1.631949922,34.79619093,1859.172,2416.9236,1.3,58.59173205
F,0,43,94.17311816,1.632397794,35.3406841,1634.47,2124.811,1.3,58.62389627
M,1,43,93.70521471,1.630732539,35.23694802,1872.728,2434.5464,1.3,58.5043495
F,0,43,93.98333283,1.631261085,35.31863333,1632.454,2448.681,1.5,58.54228
M,1,43,93.59701996,1.630727534,35.1964785,1871.243,2432.6159,1.3,58.50399038
F,0,43,93.50953093,1.632377301,35.09253845,1628.096,1953.7152,1.2,58.62242436
F,0,43,93.2782199,1.631163945,35.05782936,1625.669,2438.5035,1.5,58.53530794
M,1,43,93.23463624,1.631833821,35.01268533,1866.831,2426.8803,1.3,58.58339563
M,1,43,94.07158619,1.632904705,35.28066693,1878.833,2818.2495,1.5,58.66031106
M,1,43,88.82260015,1.631315779,33.37700843,1806.128,2167.3536,1.2,58.54620576
M,1,43,90.05852259,1.630786296,33.86341178,1822.795,2369.6335,1.3,58.50820675
M,1,43,93.82260371,1.631107305,35.26488043,1874.523,2249.4276,1.2,58.53124289
M,1,43,91.76673022,1.631789031,34.46333001,1846.699,2400.7087,1.3,58.58017972
M,1,43,92.99750165,1.632715021,34.88594606,1864.023,2236.8276,1.2,58.64668348
M,1,43,93.81206697,1.631380735,35.24910108,1874.516,2436.8708,1.3,58.55086826
M,1,43,91.68816861,1.632777408,34.39215051,1846.117,2215.3404,1.2,58.65116541
F,0,43,94.15701065,1.632343135,35.33700579,1634.306,2124.5978,1.3,58.61997043
M,1,43,93.55104356,1.632794525,35.09017755,1871.647,2433.1411,1.3,58.65239514
M,1,43,93.87345678,1.632340222,35.23071412,1875.836,2813.754,1.5,58.61976121
M,1,43,93.3678203,1.631669781,35.06975077,1868.574,2802.861,1.5,58.57161803
M,1,43,92.74641353,1.632477484,34.80188156,1860.465,2418.6045,1.3,58.62962019
F,0,43,92.3653404,1.632276325,34.66743198,1617.094,2102.2222,1.3,58.61517203
F,0,43,92.47003099,1.631795822,34.72716813,1618.018,2750.6306,1.7,58.5806673
F,0,43,94.13752983,1.633128124,35.29573926,1634.252,2451.378,1.5,58.67636433
F,0,43,91.14537132,1.63164388,34.23606687,1605.275,2407.9125,1.5,58.56975853
F,0,43,93.11111011,1.631751853,34.96981021,1624.164,2436.246,1.5,58.57751041
F,0,43,94.39441681,1.633176071,35.38997791,1636.726,2127.7438,1.3,58.67980974
F,0,43,93.02491629,1.631468585,34.94957159,1623.289,2759.5913,1.7,58.55717436
M,1,43,93.47507865,1.63116229,35.13188833,1869.79,2804.685,1.5,58.53518916
F,0,43,93.89857069,1.633188542,35.20353961,1631.968,2121.5584,1.3,58.6807059
M,1,43,93.5742291,1.632125344,35.1276616,1871.63,2245.956,1.2,58.60432905
F,0,43,91.73546359,1.631100716,34.48067059,1610.848,2416.272,1.5,58.53077001
M,1,43,91.7873577,1.631606657,34.4787832,1846.89,2216.268,1.2,58.56708623
M,1,43,93.04008271,1.631708584,34.94498766,1864.103,2796.1545,1.5,58.57440387
F,0,43,93.03538978,1.632823381,34.89552692,1623.62,2760.154,1.7,58.65446826
F,0,43,93.56853001,1.631761627,35.14118278,1628.557,2117.1241,1.3,58.57821216
M,1,43,91.68065198,1.632007719,34.42177614,1845.629,2214.7548,1.2,58.59588229
F,0,43,88.93918777,1.631914915,33.39628323,1584.142,2059.3846,1.3,58.58921838
F,0,43,91.26787344,1.63070112,34.32173176,1606.291,2088.1783,1.3,58.50209514
M,1,43,93.32919856,1.631810918,35.04918046,1868.115,2428.5495,1.3,58.58175119
F,0,43,90.21137472,1.630899572,33.9161747,1596.182,2394.273,1.5,58.51633511
M,1,43,88.92077485,1.632287667,33.37412127,1807.958,2169.5496,1.2,58.61598661
F,0,43,88.90074049,1.631437455,33.40138849,1583.691,2058.7983,1.3,58.55493973
M,1,43,91.11834313,1.63115947,34.24624585,1837.501,2756.2515,1.5,58.53498676
F,0,43,92.65237329,1.632585292,34.7620027,1619.902,2429.853,1.5,58.63736418
M,1,43,94.45723858,1.631427713,35.48947495,1883.378,2448.3914,1.3,58.55424042
F,0,43,90.85000515,1.632197732,34.10196594,1602.534,2403.801,1.5,58.6095276
F,0,43,93.21451138,1.630874276,35.04633132,1625.008,2437.512,1.5,58.51451989
M,1,43,93.07970495,1.63235557,34.93216213,1864.97,2797.455,1.5,58.62086355
M,1,43,93.35558325,1.630711703,35.10636957,1867.927,2801.8905,1.5,58.50285448
F,0,43,93.23344382,1.632640684,34.97763951,1625.49,2763.333,1.7,58.64134327
F,0,43,89.37680363,1.632000541,33.55708455,1588.357,2064.8641,1.3,58.59536685
F,0,43,90.18641199,1.631873731,33.8663199,1596.108,2074.9404,1.3,58.58626123
